timestamp,pair,direction,n_entries,entry_spread,exit_spread,entry_z,exit_z,pnl_pct,fee_usd,net_pnl_usd,outcome,hold_h,reason,balance_after,beta_stored,kelly_weight,mfe_pct,half_life_h
2026-07-18 22:51,PENGU/TIA,SHORT,13,-2.356493,-2.375555,2.571,2.151,1.9062,0.9708,10.5955,WIN,8.3,profit_lock,4115.02,2.658804,1.5,2.404,36.979438603964894
2026-07-18 23:11,HEMI/MAV,SHORT,11,0.039176,0.026895,2.65,1.741,1.2281,0.6561,4.3797,WIN,3.0,swap,4119.3,1.156342,1.0,1.228,5.34550497876982
2026-07-18 23:56,MUBARAK/RECALL,LONG,11,-2.253809,-2.196896,-2.605,-1.99,5.6913,0.6487,22.425,WIN,5.3,profit_lock,4141.47,0.686095,1.0,5.856,32.86331682086912
2026-07-19 00:06,SONIC/WAL,SHORT,6,0.055833,0.051102,2.721,2.046,0.4731,0.6487,1.2692,WIN,5.0,swap,4142.62,1.076703,1.0,0.668,8.739385115210437
2026-07-19 01:06,JUP/PENGU,LONG,7,3.671337,3.741089,-2.104,-1.092,6.9752,0.9851,41.9597,WIN,4.8,profit_lock,4184.1,1.054337,1.5,7.161,35.58495972357283
2026-07-19 01:26,PROMPT/RECALL,LONG,11,-0.12543,-0.10818,-2.741,-1.755,1.725,0.4496,4.3981,WIN,9.3,profit_lock,4188.4,1.165449,0.7,2.308,275.0010019277968
2026-07-19 01:51,ACE/BMT,LONG,8,-0.091896,-0.088118,-3.843,-3.669,0.3777,0.6584,0.896,WIN,3.0,swap,4189.1,0.600494,1.0,0.882,9.410415288712516
2026-07-19 02:21,SOL/SPX,LONG,7,2.386216,2.399589,-1.819,-1.327,1.3373,0.3284,2.4164,WIN,5.3,profit_lock,4191.2,-1.808088,0.5,2.414,33.20717528998134
2026-07-19 18:30,APE/API3,LONG,11,-1.234528,-1.258362,-1.976,-0.279,-2.3834,0.6458,-10.2663,LOSS,27.6,MEAN,4179.99,0.43391,1.0,0.05,23.406215303780456
2026-07-19 18:30,SONIC/WAL,SHORT,3,0.044141,0.014943,2.272,0.401,2.9198,0.6706,11.5668,WIN,16.2,MEAN,4191.56,1.074672,1.0,2.92,9.341674168269867
2026-07-19 18:55,ETHFI/SAND,SHORT,9,-0.428631,-0.379543,2.395,1.198,-4.9087,0.3329,-10.5466,LOSS,28.6,TIMEOUT,4180.98,0.138833,0.5,0.0,10.880783742554833
2026-07-19 23:30,EIGEN/ENS,LONG,1,-0.626515,-0.641968,0.562,-0.016,-1.5453,1.0034,-10.6948,LOSS,4.3,MEAN,4170.19,-0.555652,1.5,0.0,6.953885003597943
2026-07-20 02:20,ACE/BIGTIME,LONG,20,-0.079019,0.384672,-2.969,6.143,46.3691,0.6568,189.694,WIN,28.8,TIMEOUT,4359.87,0.534758,1.0,46.369,6.542039928292367
2026-07-20 03:40,ACE/ASTER,LONG,7,-0.097132,0.397144,-2.625,4.948,49.4276,0.6703,206.3869,WIN,25.8,TIMEOUT,4566.22,5.646896,1.0,49.428,5.229093909877382
2026-07-20 03:55,SOL/LTC,LONG,19,-0.037068,-0.061016,-2.435,-0.378,-2.3948,0.6965,-11.1213,LOSS,80.7,MEAN,4555.06,1.14275,1.0,0.307,70.52296209167386
2026-07-20 08:35,ACE/BIGTIME,SHORT,2,0.337292,0.680905,6.143,5.802,-34.3613,0.6976,-150.5085,LOSS,6.3,STOP,4404.47,0.534978,1.0,8.512,
2026-07-20 10:15,ACE/ATA,LONG,16,-0.093115,0.692742,-2.971,4.999,78.5857,0.6591,323.059,WIN,35.1,profit_lock,4727.5,0.489896,1.0,82.815,22.883927194177215
2026-07-20 11:00,WOO/XLM,SHORT,5,-1.975674,-2.020861,2.935,0.545,4.5187,0.3314,9.0282,WIN,34.9,profit_lock,4736.49,1.41591,0.5,5.507,29.78059034621076
2026-07-20 12:15,BTC/CAKE,SHORT,2,5.586464,5.493549,1.025,0.343,9.2915,0.6036,34.4477,WIN,17.8,MEAN,4770.92,16.674923,0.9,9.292,12.106865703275282
2026-07-20 13:45,ETHFI/SUSHI,SHORT,8,0.045892,0.02054,2.173,0.824,2.5352,0.3246,4.818,WIN,41.7,TIMEOUT,4775.67,0.462541,0.5,2.535,12.085319539968646
2026-07-20 19:35,ACE/ASTER,SHORT,1,0.373765,0.661975,4.948,3.137,-28.821,0.7306,-132.3337,LOSS,15.9,STOP,4643.28,5.598006,1.0,0.0,49.28709854023017
2026-07-20 19:50,NEIRO/PNUT,SHORT,4,0.067507,0.026125,2.011,0.274,4.1382,0.4691,11.6635,WIN,42.4,MEAN,4654.82,3.061912,0.7,4.138,18.339054417260506
2026-07-20 23:41,1000FLOKI/1000SHIB,LONG,11,-0.031357,-0.027702,-2.437,-1.0,0.3655,0.323,0.4148,WIN,53.3,swap,4655.19,0.698654,0.5,0.731,38.18035465174068
2026-07-20 23:46,ACU/BB,SHORT,7,0.038993,0.018769,2.348,0.683,2.0224,0.6695,7.7926,WIN,46.7,TIMEOUT,4662.97,0.647122,1.0,2.022,17.450617470749716
2026-07-20 23:46,ACE/BMT,SHORT,2,-0.080587,0.431014,5.007,1.91,-51.1601,0.7564,-242.6157,LOSS,13.5,STOP,4420.32,0.589999,1.0,2.622,
2026-07-20 23:46,WOO/XLM,LONG,1,-1.720057,-1.708826,0.545,0.623,1.1231,0.3789,2.281,WIN,12.8,profit_lock,4422.6,1.59513,0.5,1.668,14.607936813244335
2026-07-20 23:46,DYM/FLUID,LONG,2,-4.101721,-3.380933,-1.42,-0.473,72.0789,0.7633,343.1189,WIN,11.4,MEAN,4765.72,-46.270479,1.0,72.079,5.587442994748078
2026-07-20 23:51,ACE/BIGTIME,SHORT,2,0.499211,0.467902,5.802,1.956,3.1309,0.7047,13.0852,WIN,15.3,profit_lock,4778.56,0.528168,1.0,18.181,
2026-07-20 23:51,ACE/ASTER,SHORT,2,-0.983708,-1.009689,3.137,1.885,2.5981,0.7429,11.3208,WIN,4.3,profit_lock,4789.88,2.501456,1.0,21.164,
2026-07-20 23:56,WOO/XRP,SHORT,2,-1.837437,-1.849036,1.453,1.383,1.1599,1.1437,7.1476,WIN,0.2,profit_lock,4796.68,-23.672685,1.5,2.206,10.825466978866688
2026-07-20 23:56,DYM/FOGO,SHORT,2,0.003068,0.001753,0.785,0.772,0.1315,0.7448,-0.1327,LOSS,3.3,swap,4796.47,0.893851,1.0,0.164,7.16171074335404
2026-07-21 00:41,CHR/ERA,SHORT,12,-1.949201,-1.955027,2.297,0.46,0.5826,0.6494,1.715,WIN,58.3,MEAN,4796.28,0.83722,1.0,0.583,134.94714827151543
2026-07-21 00:41,ACE/ATA,SHORT,9,0.364854,0.354095,1.927,1.907,1.0759,0.7625,4.3646,WIN,0.9,profit_lock,4800.61,0.464958,1.0,2.594,
2026-07-21 00:41,ACE/BIGTIME,SHORT,8,0.367501,0.356094,1.956,1.931,1.1408,0.7663,4.6975,WIN,0.8,profit_lock,4805.31,0.505482,1.0,2.636,
2026-07-21 00:46,DYM/ELSA,SHORT,9,-2.066615,-2.079205,1.927,1.565,1.259,0.7625,5.2373,WIN,1.0,profit_lock,4810.39,0.707125,1.0,1.546,17.69425167189444
2026-07-21 01:01,H/HEMI,LONG,13,-0.222203,-0.212923,-2.763,-2.635,0.9281,0.7625,3.6603,WIN,1.3,profit_lock,4813.44,0.52692,1.0,1.959,
2026-07-21 01:06,ACE/BIGTIME,SHORT,5,0.340424,0.315737,1.931,1.753,2.4687,0.7688,11.094,WIN,0.4,profit_lock,4824.09,0.504425,1.0,2.949,
2026-07-21 01:06,ACE/ATA,SHORT,5,0.337651,0.312132,1.907,1.721,2.5519,0.7688,11.4936,WIN,0.4,profit_lock,4835.59,0.463915,1.0,3.033,10926.981700608296
2026-07-21 01:16,SAND/SUSHI,LONG,1,-1.540935,-1.501121,-1.977,-0.18,3.9814,0.3336,7.9681,WIN,25.3,MEAN,4843.15,0.856813,0.5,3.981,34.63422773435109
2026-07-21 01:16,HEMI/MAGIC,SHORT,10,0.374689,0.317196,3.945,3.319,5.7494,0.7675,26.8102,WIN,1.3,profit_lock,4869.96,1.692204,1.0,9.433,
2026-07-21 01:26,H/HEMI,LONG,4,-0.195862,-0.189122,-2.635,-2.417,0.674,0.7701,2.474,WIN,0.4,profit_lock,4872.19,0.527629,1.0,1.875,
2026-07-21 01:46,HEMI/MAV,SHORT,11,0.418052,0.344388,3.861,3.088,7.3664,0.7674,34.5651,WIN,1.8,profit_lock,4906.33,1.136537,1.0,7.584,
2026-07-21 01:46,HEMI/MAGIC,SHORT,2,0.29766,0.289318,3.319,3.064,0.8342,0.7792,3.2833,WIN,0.5,profit_lock,4909.62,1.689911,1.0,2.391,
2026-07-21 01:56,H/HEMI,LONG,5,-0.180636,-0.170272,-2.417,-2.224,1.0363,0.7795,4.2696,WIN,0.5,profit_lock,4913.64,0.527855,1.0,1.838,
2026-07-21 02:11,H/HEMI,LONG,3,-0.160177,-0.138573,-2.224,-1.935,2.1604,0.7862,9.829,WIN,0.3,profit_lock,4923.08,0.52813,1.0,2.343,313.75609043723404
2026-07-21 02:31,HEMI/MAV,SHORT,3,0.314294,0.302281,3.088,2.777,1.2013,0.7855,5.1123,WIN,0.8,profit_lock,4927.79,1.134091,1.0,3.85,
2026-07-21 02:31,HEMI/MAGIC,SHORT,4,0.272017,0.256875,3.064,2.715,1.5142,0.7855,6.6486,WIN,0.8,profit_lock,4934.44,1.689212,1.0,4.221,
2026-07-21 03:46,SAPIEN/SEI,SHORT,4,-0.164782,0.044723,2.31,1.372,-20.9505,0.7696,-101.5445,LOSS,3.0,STOP,4831.55,0.846178,1.0,1.202,20.77431834477952
2026-07-21 03:51,HEMI/MAV,SHORT,5,0.283781,0.262812,2.777,2.402,2.097,0.7895,9.5577,WIN,1.3,profit_lock,4841.07,1.133285,1.0,2.903,298.2266658801903
2026-07-21 03:51,HEMI/MAGIC,SHORT,5,0.232949,0.204082,2.715,2.175,2.8867,0.7895,13.4545,WIN,1.3,profit_lock,4854.53,1.688263,1.0,3.165,142.4486408926334
2026-07-21 03:56,CHR/ERA,LONG,2,-2.522863,-2.51793,-2.686,-2.531,0.4932,0.773,1.61,WIN,0.2,profit_lock,4856.04,0.729525,1.0,1.583,125.00545193811952
2026-07-21 04:26,HEMI/MAV,SHORT,3,0.244662,0.225381,2.402,2.134,1.9281,0.7767,8.5833,WIN,0.6,profit_lock,4864.13,1.131924,1.0,3.347,101.63003444440007
2026-07-21 04:56,TAKE/YFI,SHORT,5,0.031534,0.034975,1.093,1.202,-0.3441,0.583,-1.8371,LOSS,24.2,TIMEOUT,4861.94,-0.498866,0.8,0.0,6.463328101156063
2026-07-21 05:01,CHR/ERA,LONG,12,-2.537548,-2.522915,-2.531,-2.514,1.4633,0.777,6.3289,WIN,1.1,profit_lock,4868.15,0.730022,1.0,1.726,116.62008454311616
2026-07-21 05:21,HEMI/MAV,SHORT,4,0.215977,0.199742,2.134,1.921,1.6235,0.7783,7.1186,WIN,0.9,profit_lock,4874.84,1.131363,1.0,2.441,66.1975580018401
2026-07-21 06:51,EIGEN/ENS,SHORT,17,-0.526804,-0.527381,2.375,2.431,0.0577,1.1815,-0.7557,LOSS,4.7,swap,4872.77,-0.592361,1.5,0.729,7.5103185578225
2026-07-21 06:56,CHR/ERA,LONG,12,-2.510313,-2.453654,-2.514,-1.788,5.6659,0.7789,26.8033,WIN,1.9,profit_lock,4899.49,0.733969,1.0,5.902,130.03968786223567
2026-07-21 07:11,ETHFI/SAND,SHORT,5,-0.325493,0.044421,1.198,1.17,-36.9914,0.3345,-77.6647,LOSS,36.3,STOP,4821.46,0.271644,0.5,0.197,20.32865768242277
2026-07-21 07:20,DYM/ELSA,SHORT,10,-2.024044,-2.036764,1.832,1.573,1.272,0.7779,5.4065,WIN,2.4,profit_lock,4826.59,0.72024,1.0,1.508,19.321991715760387
2026-07-21 07:41,HEMI/MAGIC,SHORT,2,0.167628,0.161514,2.098,1.807,0.6113,0.7722,2.1783,WIN,0.4,profit_lock,4828.23,1.682941,1.0,5.165,52.821438199092434
2026-07-21 07:46,ACE/ARPA,SHORT,8,-6.107701,-6.109709,1.905,1.223,0.2008,0.7688,0.1961,WIN,7.1,profit_lock,4828.4,-0.797543,1.0,1.941,209.7705215416945
2026-07-21 08:21,1000BONK/1000SHIB,LONG,2,10.694649,10.438668,-2.894,-1.194,-25.5981,0.3246,-52.2526,LOSS,61.2,STOP,4775.55,2.976941,0.5,0.0,186.2924561185115
2026-07-21 09:01,SOL/XRP,LONG,8,1.40064,1.403327,-2.385,-2.149,0.2687,1.1695,0.7942,WIN,2.2,profit_lock,4775.86,23.690126,1.5,1.743,14.278595783148711
2026-07-21 09:06,WOO/XRP,SHORT,11,-1.539686,-1.555303,2.151,1.941,1.5617,1.1699,10.2495,WIN,3.8,profit_lock,4786.05,-22.880046,1.5,4.518,15.141540670339735
2026-07-21 09:36,CHR/ERA,LONG,9,-2.445912,-2.410402,-1.909,-1.511,3.551,0.7641,16.1939,WIN,1.3,profit_lock,4801.82,0.74317,1.0,3.843,88.96352746174334
2026-07-21 09:46,HEMI/MAV,SHORT,4,0.214754,0.094106,1.992,1.108,12.0649,0.7714,57.3974,WIN,2.6,profit_lock,4859.03,1.128912,1.0,13.471,62.53672886719148
2026-07-21 10:01,EIGEN/ENS,SHORT,12,-0.544467,-0.545285,2.359,1.882,0.0818,1.1759,-0.5744,LOSS,3.1,swap,4858.11,-0.584652,1.5,0.562,7.662877537444278
2026-07-21 10:56,SSV/UMA,SHORT,13,0.033779,0.033456,2.04,1.829,0.0323,0.5454,-0.4354,LOSS,9.7,swap,4856.78,-0.692215,0.7,0.304,9.056204559302273
2026-07-21 11:01,WOO/XRP,SHORT,9,-1.590278,-1.618453,1.941,1.88,2.8175,1.1487,19.0784,WIN,1.9,profit_lock,4875.8,-22.232289,1.5,3.598,16.04138418483248
2026-07-21 11:06,SOL/XRP,LONG,6,1.473751,1.481264,-2.149,-1.931,0.7513,1.1462,4.2356,WIN,2.1,profit_lock,4879.98,23.342352,1.5,3.467,15.02319778111652
2026-07-21 12:06,MUBARAK/RECALL,LONG,8,-2.366978,-2.375615,-1.99,-0.759,-0.8637,0.6626,-4.2398,LOSS,60.2,TIMEOUT,4874.51,0.641767,1.0,3.238,25.33677925267452
2026-07-21 12:11,CHR/ERA,LONG,10,-2.465315,-2.446317,-1.958,-1.942,1.8997,0.7808,8.4898,WIN,1.1,profit_lock,4882.87,0.749715,1.0,2.483,87.6478386530531
2026-07-21 12:36,CARV/DIA,LONG,12,-0.040506,-0.026385,-2.312,-1.82,1.4121,0.7683,6.0125,WIN,3.0,profit_lock,4888.63,1.513506,1.0,1.833,7.222568426278645
2026-07-21 12:41,ETHFI/SUSHI,SHORT,4,0.018319,0.013367,0.824,0.704,0.4951,0.3821,0.8002,WIN,22.9,swap,4889.21,0.453782,0.5,0.771,24.852670641327183
2026-07-21 13:21,COOKIE/DIA,LONG,10,-0.042092,-0.037703,-1.817,-1.578,0.4389,0.7725,1.3468,WIN,5.6,swap,4889.6,2.076799,1.0,1.021,8.511201066270496
2026-07-21 13:26,DYM/ELSA,SHORT,12,-1.941776,-1.944531,2.293,2.363,0.2756,0.7773,0.5614,WIN,3.4,swap,4890.07,0.742869,1.0,0.949,16.20676398892986
2026-07-21 13:31,PORTAL/SAPIEN,LONG,4,-2.450807,-2.359267,-3.165,-0.927,9.154,0.3724,20.9343,WIN,13.8,profit_lock,4910.94,0.848415,0.5,9.597,33.69743053439835
2026-07-21 13:51,EIGEN/ENS,SHORT,10,-0.548893,-0.566529,2.062,1.293,1.7636,1.1702,11.7281,WIN,2.8,profit_lock,4921.77,-0.577922,1.5,2.268,8.077044347632764
2026-07-21 13:51,WOO/XLM,LONG,5,-0.051439,-0.034373,-2.598,-1.446,1.7066,0.3912,3.781,WIN,0.5,profit_lock,4925.5,2.621564,0.5,2.583,10.009424802045356
2026-07-21 14:01,ENA/SEI,SHORT,8,-0.981953,-1.013614,3.029,2.935,3.166,1.1656,21.8995,WIN,3.1,profit_lock,4947.12,0.466501,1.5,3.506,83.17620476363108
2026-07-21 14:01,SOL/XRP,LONG,4,1.379543,1.412335,-2.386,-2.209,3.2792,1.1736,22.8796,WIN,0.6,profit_lock,4969.96,22.651729,1.5,4.227,19.622439649599148
2026-07-21 14:21,CHR/ERA,LONG,12,-2.462966,-2.459612,-1.942,-2.051,0.3354,0.7813,0.8566,WIN,2.2,profit_lock,4970.25,0.753124,1.0,1.689,83.45134310441303
2026-07-21 14:46,WOO/XRP,SHORT,12,-1.522417,-1.313832,2.011,2.613,-20.8585,1.1699,-153.6799,LOSS,2.7,STOP,4815.95,-21.748561,1.5,0.0,18.445646671459375
2026-07-21 14:46,AXL/BIO,SHORT,9,-1.063752,-1.065918,2.24,1.241,0.2166,0.7823,0.2765,WIN,2.1,swap,4816.05,0.582393,1.0,0.249,17.066412864305867
2026-07-22 21:15,COOKIE/DIA,LONG,12,-0.057064,-0.044334,-2.019,-1.334,1.273,0.7881,5.4821,WIN,31.4,TIMEOUT,4821.42,2.077486,1.0,1.273,10.256279504702078
2026-07-22 23:00,CARV/DIA,LONG,11,-0.026526,-0.021144,-1.82,-1.062,0.5382,0.7822,1.8489,WIN,34.4,TIMEOUT,4823.23,1.514239,1.0,0.696,7.367948309625199
2026-07-23 15:50,ENA/OP,SHORT,7,-1.377803,-1.393496,1.828,2.026,1.5693,1.1605,10.222,WIN,62.7,profit_lock,4833.38,0.429406,1.5,5.706,52.439793149043005
2026-07-24 09:20,DYM/ELSA,SHORT,13,-1.897404,-1.921338,2.237,0.641,2.3934,0.7857,10.9675,WIN,67.8,TIMEOUT,4844.32,0.756609,1.0,2.393,16.922906508900617
2026-07-24 09:20,COOKIE/DIA,LONG,1,-0.027655,0.006726,-1.334,0.69,3.4381,0.7714,15.8049,WIN,36.1,TIMEOUT,4860.12,2.084824,1.0,3.438,7.201055388269715
2026-07-24 09:20,CARV/DIA,LONG,2,-0.005161,0.00995,-1.062,-0.103,1.5112,0.7717,6.5169,WIN,34.3,MEAN,4866.64,1.520186,1.0,1.511,7.528001339042784
2026-07-25 04:26,1000SHIB/1MBABYDOGE,SHORT,14,-2.750026,-2.672849,2.257,1.728,-7.7178,1.1495,-56.5987,LOSS,100.6,TIMEOUT,4809.95,0.344483,1.5,0.0,21.034106708977628
2026-07-25 05:55,WOO/XLM,LONG,1,-0.05861,0.152995,-2.303,1.652,21.1604,0.3853,50.5696,WIN,87.2,TIMEOUT,4860.5,2.62184,0.5,21.16,8.809539409431665
2026-07-25 06:10,RENDER/SUSHI,SHORT,8,0.047077,-0.027399,2.339,-1.618,7.4476,0.3887,17.7047,WIN,92.4,TIMEOUT,4878.18,-0.220679,0.5,7.448,10.8931850389826
2026-07-25 07:11,LDO/LTC,SHORT,12,-4.261599,-4.268724,1.965,-0.02,0.7125,1.1605,4.0076,WIN,102.1,MEAN,4882.11,0.858346,1.5,0.713,28.04738026534912
2026-07-25 10:21,AXL/BIO,LONG,1,-0.044894,-0.028596,-2.864,-1.034,1.6298,0.7787,7.1531,WIN,25.0,profit_lock,4889.09,0.878823,1.0,2.25,13.87158570906241
2026-07-25 11:20,WOO/XRP,SHORT,1,-1.380143,-2.544523,2.613,-0.709,116.4379,1.1558,839.963,WIN,92.6,TIMEOUT,5728.97,-21.27292,1.5,116.438,22.86353401991182
2026-07-25 12:50,DYM/FLUID,SHORT,1,-1.107843,-0.244733,2.2,1.536,-86.311,0.7787,-420.8184,LOSS,27.5,TIMEOUT,5308.05,-31.412909,1.0,0.0,12.598733812677233
2026-07-25 13:30,VET/W,SHORT,20,-2.012185,-2.013606,2.563,-1.205,0.1421,0.3884,-0.0434,LOSS,105.7,TIMEOUT,5307.96,0.715584,0.5,0.142,12.327037048380932
2026-07-25 14:20,EGLD/ENS,LONG,2,0.186248,-0.05562,-2.269,-1.846,-24.1868,0.3893,-59.243,LOSS,29.0,STOP,5248.68,0.745055,0.5,0.0,25.152881180362556
2026-07-25 15:45,ONDO/SAND,SHORT,5,0.117222,0.096056,2.345,-0.089,2.1166,0.3863,4.7234,WIN,104.1,MEAN,5253.1,0.341518,0.5,2.117,
2026-07-25 17:10,WOO/XRP,LONG,1,-2.804159,-2.607946,-0.709,-0.1,19.6213,1.375,167.24,WIN,5.8,MEAN,5420.32,-18.269703,1.5,19.621,19.8504742970951
2026-07-25 18:21,AXL/BIO,LONG,3,-0.01081,0.007583,-1.034,-0.239,1.8393,0.7823,8.2102,WIN,8.0,MEAN,5428.49,0.883995,1.0,1.839,12.4856582374891
2026-07-25 19:30,JUP/SAND,LONG,1,-0.00533,0.003783,-0.943,-0.229,0.9113,0.4202,1.9733,WIN,3.8,MEAN,5430.42,0.541814,0.5,0.911,15.331548032318311
2026-07-25 21:00,SOL/XRP,LONG,2,1.373576,2.204739,-2.209,0.261,83.1164,1.1928,618.4176,WIN,103.0,MEAN,6048.73,22.555172,1.5,83.116,17.412653131942935
2026-07-25 21:35,EIGEN/ENA,LONG,4,-0.068144,-0.067406,-2.288,-1.409,0.0738,1.1708,-0.6308,LOSS,15.4,swap,6047.89,0.617726,1.5,0.873,2420.2146187671424
2026-07-26 16:15,GMT/GRT,SHORT,4,0.017336,0.011552,1.102,0.837,0.5785,1.1717,3.0644,WIN,33.1,TIMEOUT,6050.77,1.19836,1.5,0.578,13.28483957343501
2026-07-26 16:41,CHR/ERA,LONG,7,-2.441792,-2.418421,-2.051,-0.418,2.3371,0.7952,10.8203,WIN,122.3,MEAN,6061.52,0.75965,1.0,2.337,88.7494027903886
2026-07-26 16:41,PNUT/POPCAT,LONG,1,-0.025554,0.053036,-2.449,1.645,7.859,0.464,22.3274,WIN,72.9,TIMEOUT,6083.85,1.020533,0.6,7.859,5.205556608769059
2026-07-26 18:06,HEMI/MAV,SHORT,2,0.016497,-0.011056,0.887,-0.191,2.7553,0.8686,14.0887,WIN,23.8,MEAN,6097.72,1.123783,1.0,2.755,38.73332093259449
2026-07-26 18:31,ENA/SEI,SHORT,2,-0.471503,-0.930461,2.935,0.602,45.8958,1.1928,340.952,WIN,124.5,profit_lock,6438.62,0.489833,1.5,46.127,128.05305760058695
2026-07-26 19:06,CARV/DIA,LONG,1,-0.074866,-0.434598,-4.952,-2.612,-35.9732,0.9677,-218.5298,LOSS,21.5,STOP,6219.99,1.516337,1.0,0.0,14.342161076660664
2026-07-26 19:25,DYM/FLUID,SHORT,2,-1.770946,-1.123992,1.536,1.446,-64.6954,0.8493,-344.2556,LOSS,30.6,STOP,5875.6,-19.957923,1.0,0.0,25.877564504534103
2026-07-26 19:56,ETHW/FOLKS,LONG,1,-0.773357,-0.715399,-1.61,-0.413,5.7959,0.8673,30.5482,WIN,26.8,MEAN,5906.01,-1.069985,1.0,5.796,33.721306574263245
2026-07-26 23:06,JUP/PENGU,LONG,3,-0.010733,0.005685,-1.21,-0.168,1.6418,1.3033,12.0702,WIN,27.6,MEAN,5917.62,0.327411,1.5,1.642,32.10997963563951
2026-07-26 23:51,1000PEPE/1000SHIB,LONG,2,-1.27562,-0.198484,-2.5,-1.349,107.7136,0.3848,258.6634,WIN,43.4,TIMEOUT,6176.1,1.073512,0.5,107.714,21.607694574425988
2026-07-27 03:01,1000FLOKI/1INCH,LONG,2,-2.371607,-2.378553,-2.274,-0.22,-0.6946,0.394,-2.1046,LOSS,133.2,MEAN,6173.38,0.578331,0.5,0.0,71.79697141100227
2026-07-27 03:20,GMT/GRT,SHORT,3,0.004384,-0.009585,0.837,0.297,1.3969,1.4522,11.226,WIN,11.1,MEAN,6184.43,1.195934,1.5,1.397,16.949793642555584
2026-07-27 03:36,PNUT/POPCAT,SHORT,6,0.040571,0.031442,1.645,1.089,0.9129,0.584,2.7482,WIN,10.9,swap,6187.13,1.01647,0.6,0.913,14.35550277183488
2026-07-27 03:40,DYM/FLUID,SHORT,5,-1.610503,-1.835564,1.446,1.08,22.5061,0.9401,131.2968,WIN,8.3,profit_lock,6318.39,-16.783549,1.0,26.883,43.22199583725703
2026-07-27 03:56,VET/W,LONG,2,-2.015715,-2.019554,-1.205,-0.293,-0.3839,0.4246,-1.4434,LOSS,38.4,MEAN,6316.8,0.710162,0.5,1.436,23.392533797555057
2026-07-27 05:26,EIGEN/ENS,LONG,3,-0.716355,-0.622724,-2.255,0.163,9.3631,1.2597,72.4553,WIN,39.1,MEAN,6388.86,-0.597846,1.5,9.363,27.068146162683234
2026-07-27 05:26,EGLD/ENS,LONG,8,0.420643,0.444801,-1.547,-1.753,2.4158,0.4839,6.8222,WIN,32.3,profit_lock,6395.68,0.390088,0.5,2.925,36.17940494137432
2026-07-27 06:01,Q/SEI,SHORT,4,0.085866,-0.000509,1.564,0.366,8.6375,0.7211,38.2082,WIN,11.5,MEAN,6433.7,1.245882,0.7,8.637,90.37031791012852
2026-07-27 06:31,DYM/FLUID,SHORT,4,-1.917494,-1.657282,1.08,1.342,-26.0212,1.0109,-165.4228,LOSS,2.9,STOP,6268.23,-16.017628,1.0,1.324,42.41197200215934
2026-07-27 09:45,COOKIE/DIA,LONG,7,-2.757057,-2.969313,-2.832,-3.577,-21.2256,0.9468,-126.5509,LOSS,10.6,STOP,6140.97,1.058877,1.0,2.861,
2026-07-27 10:35,ENA/SEI,SHORT,3,0.024067,0.021771,1.531,1.203,0.2296,1.4816,0.6444,WIN,7.6,profit_lock,6141.52,0.784982,1.5,2.18,103.02379437471473
2026-07-28 07:31,ACU/BB,SHORT,7,-0.443692,-1.655599,1.616,0.316,121.1907,0.9882,747.4917,WIN,31.7,MEAN,6888.66,0.229731,1.0,121.191,11.997166098671018
2026-07-28 07:31,1000PEPE/1000SHIB,LONG,1,-2.444122,-2.424452,-1.036,-0.464,1.9669,0.5053,5.707,WIN,27.6,MEAN,6894.37,0.641819,0.5,1.967,68.66152938485764
2026-07-28 07:31,OP/ARB,SHORT,1,0.033964,0.005387,1.918,0.49,2.8577,1.0029,16.91,WIN,25.0,MEAN,6911.28,0.956516,1.0,2.858,28.998634673835337
2026-07-28 07:31,COOKIE/DIA,LONG,2,-2.776066,-2.438361,-3.577,-0.393,33.7705,0.9826,206.401,WIN,21.8,MEAN,7117.68,1.106068,1.0,33.77,
2026-07-28 07:31,ENA/SEI,SHORT,1,0.020043,-0.016159,1.203,0.131,3.6202,1.474,31.8762,WIN,20.9,MEAN,7149.56,0.784423,1.5,3.62,77.09799811808666
2026-07-28 07:31,SAPIEN/SEI,SHORT,3,-1.532271,-1.538962,1.799,0.718,0.6691,0.9895,3.1486,WIN,28.2,swap,7152.36,0.320733,1.0,0.855,16.523173210946535
2026-07-28 07:40,ACH/BB,SHORT,2,0.101858,0.097649,3.106,2.707,0.4209,1.1439,1.8654,WIN,0.2,profit_lock,7153.88,1.351128,1.0,2.266,13.830424947284357
2026-07-29 05:05,PENGU/SEI,SHORT,4,-2.740688,-2.77263,1.478,0.327,3.1943,0.5147,9.7607,WIN,47.1,profit_lock,7163.59,0.7467,0.5,3.928,56.81583510159195
2026-07-29 10:25,BTC/CAKE,SHORT,2,5.610463,5.458276,1.13,0.116,15.2187,1.0316,97.0871,WIN,4.9,MEAN,7260.57,17.026349,0.9,15.219,9.346014631337349
2026-07-29 11:40,WOO/XLM,SHORT,2,-1.72758,-1.766162,1.652,-0.892,3.8582,0.3888,8.9876,WIN,101.8,TIMEOUT,7269.47,1.538067,0.5,3.858,36.94842952241505
2026-07-30 01:01,CARV/DIA,LONG,9,-2.010397,-1.954515,-2.612,-0.786,5.5882,0.9952,33.7632,WIN,77.9,profit_lock,7303.12,0.781852,1.0,9.669,170.9489017375835
